,name,points,url,Достоверность маркировки,Антибиотики,Микробиология,Безопасность,Качество,Фальсификация,Органолептика,Содержание потенциально опасных веществ,Микробиологическая безопасность,Маркировка,Потребительские свойства,Потенциально вредные вещества,Пестициды нормируемые,Пестициды,Экокритерии,Антибиотики и токсичные элементы,Физико-химические показатели,Показатели качества,Введение потребителя в заблуждение,Достоверность информации,Органолептические и физико-химические показатели,Органолептические показатели,Консерванты,Витамины,Пищевая ценность,Минеральные вещества,Синтетические красители,Подсластители,Красители
364,Просто!,4.12,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,4.1,,4.5,5.0,,,,,,,,,3.5,,,,,,,,,,,,
365,Лакомо,4.07,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,4.0,,4.0,5.0,,,,,,,,,4.0,,,,,,,,,,,,
366,Город сыра,3.77,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,3.4,,3.0,5.0,,,,,,,,,4.0,,,,,,,,,,,,
367,36 копеек,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,,5.0,5.0,5.0,,,5.0,,,5.0,,,,,,,,,,,,,,,,,
368,Parmalat,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
369,President,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
370,Zorka,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
371,Авида,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
372,Амка,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
373,Б.Ю. Александров,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
374,Бежин луг,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
375,Большая кружка,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
376,Братья Чебурашкины,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
377,Брест-Литовск,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
378,Вкуснотеево,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
379,Вологодское лето,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,,5.0,5.0,5.0,,,5.0,,,5.0,,,,,,,,,,,,,,,,,
380,Залесский Фермер,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
381,Ирбитская,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
382,Коровка из Кореновки,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
383,Кубанская буренка,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
384,Милава,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
385,Молочная благодать,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
386,Народная,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
387,Пестравка,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,,5.0,5.0,5.0,,,5.0,,,5.0,,,,,,,,,,,,,,,,,
388,Простоквашино,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,,5.0,5.0,5.0,,,5.0,,,5.0,,,,,,,,,,,,,,,,,
389,Простоквашино (Термостатная),5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
390,Ростагроэкспорт,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,,5.0,5.0,5.0,,,5.0,,,5.0,,,,,,,,,,,,,,,,,
391,Ростагроэкспорт (Термостатная),5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
392,Рузская Сметана,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
393,Снежок,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
394,Советские традиции,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
395,Страна Сметания,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
396,Томмолоко,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
397,Шекснинский маслозавод,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
398,Экомилк,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
399,Ядринмолоко,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
400,Избёнка,4.9836,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,4.946,5.0,,,,,,,,,,,,,,,,,,,,,,,
401,Князь Вежич,4.9836,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,4.946,5.0,,,,,,,,,,,,,,,,,,,,,,,
402,Кубанский молочник,4.9836,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,5.0,4.946,5.0,,,,,,,,,,,,,,,,,,,,,,,
403,Дмитрогорский продукт,4.9318,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,4.546,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
404,Нежеголь,4.9318,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,4.546,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
405,Афанасий,4.5455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,2.727,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
406,Пискаревская,4.5455,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,2.727,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
407,Останкинское 1955,4.5291,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,2.727,,5.0,5.0,4.946,5.0,,,,,,,,,,,,,,,,,,,,,,,
408,Домик в деревне,4.475,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,,3.95,5.0,5.0,,,5.0,,,1.5,,,,,,,,,,,,,,,,,
409,Буденновскмолпродукт,4.3182,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,0.455,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
410,Добрая буренка,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
411,Зеленый Берег,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,0.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
412,Молочные Продукты Пушкиногорья,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,0.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
413,Сферм,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,5.0,,5.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
414,Давлеканово,1.55,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,0.0,,5.0,0.0,4.455,0.0,,,,,,,,,,,,,,,,,,,,,,,
415,Юрьевская Буренка,1.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/smetana/,0.0,,0.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
416,Дмитрогорский продукт,4.7,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,4.25,,5.0,,5.0,5.0,3.5,5.0,,,,,,,,,,,,,,,,,
417,Полевское,4.7,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,4.25,,5.0,,5.0,5.0,3.5,5.0,,,,,,,,,,,,,,,,,
418,Ростагроэкспорт,4.55,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,3.875,,5.0,,5.0,5.0,2.75,5.0,,,,,,,,,,,,,,,,,
419,МясновЪ,4.43,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,3.575,,5.0,,5.0,5.0,2.15,5.0,,,,,,,,,,,,,,,,,
420,Б.Ю.Александров,4.25,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,3.125,,1.85,,5.0,5.0,4.4,5.0,,,,,,,,,,,,,,,,,
421,Рузская,4.25,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,3.125,,1.85,,5.0,5.0,4.4,5.0,,,,,,,,,,,,,,,,,
422,Ростагроэкспорт,4.1,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,2.75,,1.85,,5.0,5.0,3.65,5.0,,,,,,,,,,,,,,,,,
423,Белый медведь,4.07,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,2.675,,1.85,,5.0,5.0,3.5,5.0,,,,,,,,,,,,,,,,,
424,БМК,4.07,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,2.675,,1.85,,5.0,5.0,3.5,5.0,,,,,,,,,,,,,,,,,
425,Советские традиции,4.07,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,2.675,,1.85,,5.0,5.0,3.5,5.0,,,,,,,,,,,,,,,,,
426,Лебедянь молоко,3.8,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,5.0,2.0,,1.85,,5.0,5.0,2.15,5.0,,,,,,,,,,,,,,,,,
427,Ностальгия,3.73,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,2.5,4.325,,5.0,,0.0,5.0,3.65,5.0,,,,,,,,,,,,,,,,,
428,Свитлогорье,3.1,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,5.0,,2.5,2.75,,1.85,,0.0,5.0,3.65,5.0,,,,,,,,,,,,,,,,,
429,Ирбитская,2.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,2.5,,2.5,2.3,,1.85,,5.0,5.0,2.75,5.0,,,,,,,,,,,,,,,,,
430,Вкусвилл,2.07,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,5.0,2.5,,0.0,2.675,,1.85,,0.0,5.0,3.5,5.0,,,,,,,,,,,,,,,,,
431,Останкинское 1955,1.35,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/massa-tvorozhnaya/,0.0,5.0,,2.5,0.875,,0.5,,0.0,0.0,1.25,5.0,,,,,,,,,,,,,,,,,
432,Laime,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,,5.0,5.0,,5.0,,5.0,,,5.0,,,,,,,,5.0,,,,,,,,,
433,Луговая свежесть,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,,5.0,5.0,,5.0,,5.0,,,5.0,,,,,,,,5.0,,,,,,,,,
434,Сыробогатов,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,,5.0,5.0,,5.0,,5.0,,,5.0,,,,,,,,5.0,,,,,,,,,
435,Valio,4.775,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,,5.0,4.55,,5.0,,5.0,,,5.0,,,,,,,,5.0,,,,,,,,,
436,Город сыра,4.775,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,,5.0,4.55,,5.0,,5.0,,,5.0,,,,,,,,5.0,,,,,,,,,
437,Каждый день,4.775,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,,5.0,4.55,,5.0,,5.0,,,5.0,,,,,,,,5.0,,,,,,,,,
438,ВкусВилл,4.375,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,,5.0,4.05,,5.0,,5.0,,,5.0,,,,,,,,4.5,,,,,,,,,
439,Dzintars,4.05,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,3.1,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,
440,Великолукский молочный комбинат,4.05,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,3.875,3.55,,,2.75,,,,,,,,,,,,5.0,,,,,,,,,
441,Магнит,4.025,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,3.05,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,
442,Ровеньки,4.025,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,3.05,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,
443,Добряна,3.8,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,2.6,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,
444,Белебеевский,3.775,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,2.55,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,
445,Красная цена,3.775,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,2.55,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,
446,Ичалки,3.575,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,3.875,2.6,,,2.75,,,,,,,,,,,,5.0,,,,,,,,,
447,Стародубский,3.575,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,3.875,2.6,,,2.75,,,,,,,,,,,,5.0,,,,,,,,,
448,Зелена-Бурена,3.55,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,2.1,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,
449,Киприно,3.325,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,3.875,2.1,,,2.75,,,,,,,,,,,,5.0,,,,,,,,,
450,Сырная тарелка,2.525,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,3.875,3.5,,,2.75,,,,,,,,,,,,0.0,,,,,,,,,
451,365 дней,2.3,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,2.6,,,5.0,,,,,,,,,,,,0.0,,,,,,,,,
452,О'кей,2.3,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,2.6,,,5.0,,,,,,,,,,,,0.0,,,,,,,,,
453,Савушкин,2.275,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,2.55,,,5.0,,,,,,,,,,,,0.0,,,,,,,,,
454,Магнолия,2.05,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,3.875,2.55,,,2.75,,,,,,,,,,,,0.0,,,,,,,,,
455,Первым делом,1.825,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,3.875,2.1,,,2.75,,,,,,,,,,,,0.0,,,,,,,,,
456,Просто,1.825,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-rossiyskiy/,,,5.0,5.0,1.65,,,5.0,,,,,,,,,,,,0.0,,,,,,,,,
457,Parmalat,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,5.0,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
458,Вкуснотеево,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,5.0,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
459,Волжаночка,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
460,Вологодский Молочный АПК,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
461,Вятушка,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
462,Добрая Кормилица,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
463,Коровка из Кореновки,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
464,Летний луг,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
465,Нижняя Тавда,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
466,Первый вкус,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
467,Северодвинск-Молоко,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
468,Славмо,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
469,Стожок,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
470,Чебаркульское молоко,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
471,Шекснинский маслозавод,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,5.0,,,,,,,,
472,Княгинино,4.9775,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.91,,,,,,,,
473,Пестравка,4.9773,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.909,,,,,,,,
474,ЭГО,4.9773,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.909,,,,,,,,
475,Молоко нашей дойки,4.9583,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,5.0,5.0,,,,,,,5.0,,,,,4.83,,,,,,,,
476,Большееланское,4.8409,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
477,Веселая Коровка,4.8409,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
478,Домашенька,4.8409,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
479,Любимая Чашка,4.8409,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
480,Майкопское,4.8409,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
481,НМ,4.8409,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
482,Янта,4.8409,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.364,,,,,,,,
483,Першинское,4.7727,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.091,,,,,,,,
484,ГринАгро,4.7523,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,4.009,,,,,,,,
485,Вологжанка,4.7159,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,5.0,,,,,,,,
486,Молочная культура,4.7159,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,5.0,,,,,,,,
487,Резной Палисад,4.7159,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,5.0,,,,,,,,
488,Устюгмолоко,4.7159,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,5.0,,,,,,,,
489,Экомилк,4.7159,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,5.0,,,,,,,,
490,Globus,4.6932,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.909,,,,,,,,
491,Гармония,4.6932,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.909,,,,,,,,
492,Деревенское молоко из Талицы,4.6932,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.909,,,,,,,,
493,Здравушка,4.6932,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.909,,,,,,,,
494,Лосево,4.6932,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.909,,,,,,,,
495,Ситниковское,4.6159,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,3.464,,,,,,,,
496,СХПК Первоуральский,4.6159,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,3.464,,,,,,,,
497,Кунгурское,4.6136,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,5.0,,5.0,,,5.0,,,,,,,5.0,,,,,3.455,,,,,,,,
498,Каждый день,4.6023,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.546,,,,,,,,
499,Агрокомплекс,4.5568,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
500,Балтымское,4.5568,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/moloko/,,,,4.432,,5.0,,,5.0,,,,,,,3.864,,,,,4.364,,,,,,,,
